Timestamp,Temp,IAQ,Volume,Hum,VOC,Arbeitsplatz_besetzt,Fenster_offen,Regen
"1.8.2025, 08:52:55",22.04,62.19,49.04,53.78,0.66,0,0,0
"1.8.2025, 08:52:59",22.04,62.37,49.38,53.79,0.66,0,0,0
"1.8.2025, 08:53:03",22.04,62.59,49.72,53.78,0.67,0,0,0
"1.8.2025, 08:53:07",22.04,62.59,49.99,53.76,0.67,0,0,0
"1.8.2025, 08:53:11",22.04,62.64,50.26,53.77,0.67,0,0,0
"1.8.2025, 08:53:15",22.05,62.54,50.43,53.76,0.66,0,0,0
"1.8.2025, 08:53:19",22.04,62.32,50.35,53.75,0.66,0,0,0
"1.8.2025, 08:53:23",22.04,61.87,50.39,53.78,0.65,0,0,0
"1.8.2025, 08:53:27",22.05,61.48,50.35,53.75,0.65,0,0,0
"1.8.2025, 08:53:31",22.05,61.51,50.38,53.75,0.65,0,0,0
"1.8.2025, 08:53:35",22.05,61.73,50.38,53.74,0.65,0,0,0
"1.8.2025, 08:53:39",22.04,61.54,50.45,53.74,0.65,0,0,0
"1.8.2025, 08:53:43",22.04,61.57,50.57,53.74,0.65,0,0,0
"1.8.2025, 08:53:47",22.05,61.48,50.48,53.75,0.65,0,0,0
"1.8.2025, 08:53:51",22.05,61.67,50.36,53.75,0.65,0,0,0
"1.8.2025, 08:53:55",22.05,61.49,50.18,53.76,0.65,0,0,0
"1.8.2025, 08:53:59",22.05,61.52,50.14,53.73,0.65,0,0,0
"1.8.2025, 08:54:03",22.04,61.32,49.96,53.76,0.65,0,0,0
"1.8.2025, 08:54:07",22.05,61.71,49.92,53.73,0.65,0,0,0
"1.8.2025, 08:54:11",22.05,61.09,49.86,53.74,0.64,0,0,0
"1.8.2025, 08:54:15",22.04,61.17,49.65,53.76,0.64,0,0,0
"1.8.2025, 08:54:19",22.05,61.91,49.51,53.71,0.66,0,0,0
"1.8.2025, 08:54:23",22.05,60.65,49.37,53.73,0.64,0,0,0
"1.8.2025, 08:54:27",22.06,60.4,49.34,53.74,0.63,0,0,0
"1.8.2025, 08:54:31",22.05,60.63,49.14,53.7,0.64,0,0,0
"1.8.2025, 08:54:35",22.06,60.75,49.04,53.69,0.64,0,0,0
"1.8.2025, 08:54:39",22.05,61.24,48.86,53.77,0.65,0,0,0
"1.8.2025, 08:54:43",22.06,61.28,48.59,53.7,0.65,0,0,0
"1.8.2025, 08:54:47",22.05,60.73,48.34,53.74,0.64,0,0,0
"1.8.2025, 08:54:51",22.06,60.38,48.11,53.73,0.63,0,0,0
"1.8.2025, 08:54:55",22.05,59.92,47.77,53.71,0.63,0,0,0
"1.8.2025, 08:54:59",22.05,59.37,47.54,53.71,0.62,0,0,0
"1.8.2025, 08:55:03",22.05,59.84,47.32,53.72,0.62,0,0,0
"1.8.2025, 08:55:07",22.06,59.92,47.1,53.7,0.63,0,0,0
"1.8.2025, 08:55:11",22.06,59.74,46.88,53.71,0.62,0,0,0
"1.8.2025, 08:55:15",22.06,59.93,46.91,53.7,0.63,0,0,0
"1.8.2025, 08:55:19",22.07,60.75,47.02,53.71,0.64,0,0,0
"1.8.2025, 08:55:23",22.07,60.05,47.11,53.71,0.63,0,0,0
"1.8.2025, 08:55:27",22.07,60.06,47.24,53.71,0.63,0,0,0
"1.8.2025, 08:55:31",22.06,59.99,47.33,53.75,0.63,0,0,0
"1.8.2025, 08:55:35",22.07,59.63,47.42,53.69,0.62,0,0,0
"1.8.2025, 08:55:40",22.06,60,47.42,53.72,0.63,0,0,0
"1.8.2025, 08:55:44",22.07,60.53,47.45,53.71,0.63,0,0,0
"1.8.2025, 08:55:48",22.07,60,47.47,53.76,0.63,0,0,0
"1.8.2025, 08:55:52",22.07,60.16,47.61,53.72,0.63,0,0,0
"1.8.2025, 08:55:56",22.07,59.68,47.72,53.71,0.62,0,0,0
"1.8.2025, 08:56:00",22.08,59.55,47.95,53.71,0.62,0,0,0
"1.8.2025, 08:56:04",22.07,59.23,48.16,53.77,0.62,0,0,0
"1.8.2025, 08:56:08",22.07,58.92,48.31,53.74,0.61,0,0,0
"1.8.2025, 08:56:12",22.07,59.25,48.48,53.74,0.62,0,0,0
"1.8.2025, 08:56:16",22.08,58.78,48.66,53.72,0.61,0,0,0
"1.8.2025, 08:56:20",22.07,59.25,48.75,53.73,0.62,0,0,0
"1.8.2025, 08:56:24",22.08,58.86,48.86,53.72,0.61,0,0,0
"1.8.2025, 08:56:28",22.08,58.74,48.84,53.7,0.61,0,0,0
"1.8.2025, 08:56:32",22.08,58.86,48.86,53.7,0.61,0,0,0
"1.8.2025, 08:56:36",22.08,58.97,49,53.7,0.61,0,0,0
"1.8.2025, 08:56:40",22.08,59.2,49.11,53.71,0.62,0,0,0
"1.8.2025, 08:56:44",22.08,59.01,49.15,53.74,0.61,0,0,0
"1.8.2025, 08:56:48",22.07,59.36,49.06,53.76,0.62,0,0,0
"1.8.2025, 08:56:52",22.08,59.08,49.09,53.71,0.61,0,0,0
"1.8.2025, 08:56:56",22.09,58.59,49.08,53.69,0.61,0,0,0
"1.8.2025, 08:57:00",22.09,59.15,49.12,53.7,0.62,0,0,0
"1.8.2025, 08:57:04",22.08,58.77,49.16,53.71,0.61,0,0,0
"1.8.2025, 08:57:08",22.09,58.67,49.16,53.69,0.61,0,0,0
"1.8.2025, 08:57:12",22.09,58.43,49.12,53.69,0.61,0,0,0
"1.8.2025, 08:57:16",22.09,58.03,49.02,53.73,0.6,0,0,0
"1.8.2025, 08:57:20",22.09,58.2,48.85,53.73,0.6,0,0,0
"1.8.2025, 08:57:24",22.1,58.32,48.7,53.69,0.6,0,0,0
"1.8.2025, 08:57:28",22.09,58.02,48.53,53.72,0.6,0,0,0
"1.8.2025, 08:57:32",22.09,58.6,48.46,53.69,0.61,0,0,0
"1.8.2025, 08:57:36",22.09,59.05,48.35,53.69,0.61,0,0,0
"1.8.2025, 08:57:40",22.1,58.67,48.34,53.71,0.61,0,0,0
"1.8.2025, 08:57:44",22.09,58.4,48.37,53.72,0.6,0,0,0
"1.8.2025, 08:57:48",22.09,57.9,48.47,53.73,0.6,0,0,0
"1.8.2025, 08:57:52",22.1,57.79,48.47,53.72,0.6,0,0,0
"1.8.2025, 08:57:56",22.09,58.52,48.5,53.72,0.61,0,0,0
"1.8.2025, 08:58:00",22.09,58.9,48.4,53.71,0.61,0,0,0
"1.8.2025, 08:58:04",22.09,58.47,48.24,53.74,0.61,0,0,0
"1.8.2025, 08:58:08",22.09,58.32,48.1,53.75,0.6,0,0,0
"1.8.2025, 08:58:12",22.09,57.98,48.03,53.74,0.6,0,0,0
"1.8.2025, 08:58:16",22.1,57.75,48.06,53.73,0.6,0,0,0
"1.8.2025, 08:58:20",22.09,57.94,48.12,53.75,0.6,0,0,0
"1.8.2025, 08:58:24",22.09,58.32,48.13,53.74,0.6,0,0,0
"1.8.2025, 08:58:28",22.09,57.74,48.17,53.73,0.6,0,0,0
"1.8.2025, 08:58:32",22.1,57.63,48.04,53.74,0.59,0,0,0
"1.8.2025, 08:58:36",22.08,57.65,47.9,53.77,0.59,0,0,0
"1.8.2025, 08:58:40",22.09,57.89,47.73,53.75,0.6,0,0,0
"1.8.2025, 08:58:44",22.08,57.83,47.57,53.78,0.6,0,0,0
"1.8.2025, 08:58:48",22.09,57.48,47.66,53.74,0.59,0,0,0
"1.8.2025, 08:58:52",22.09,57.08,47.61,53.74,0.59,0,0,0
"1.8.2025, 08:58:56",22.09,56.8,47.59,53.75,0.58,0,0,0
"1.8.2025, 08:59:00",22.09,56.76,47.51,53.74,0.58,0,0,0
"1.8.2025, 08:59:04",22.08,56.66,47.47,53.74,0.58,0,0,0
"1.8.2025, 08:59:08",22.09,56.96,47.5,53.73,0.59,0,0,0
"1.8.2025, 08:59:12",22.08,57.19,47.53,53.72,0.59,0,0,0
"1.8.2025, 08:59:16",22.07,57.36,47.6,53.79,0.59,0,0,0
"1.8.2025, 08:59:20",22.08,57,47.68,53.75,0.59,0,0,0
"1.8.2025, 08:59:24",22.08,57.07,47.69,53.74,0.59,0,0,0
"1.8.2025, 08:59:28",22.08,56.49,47.72,53.77,0.58,0,0,0
"1.8.2025, 08:59:32",22.08,57.22,47.67,53.75,0.59,0,0,0
"1.8.2025, 08:59:36",22.07,56.91,47.75,53.78,0.58,0,0,0
"1.8.2025, 08:59:40",22.07,57.44,47.79,53.78,0.59,0,0,0
"1.8.2025, 08:59:44",22.07,57.37,47.76,53.77,0.59,0,0,0
"1.8.2025, 08:59:48",22.08,57.08,47.67,53.74,0.59,0,0,0
"1.8.2025, 08:59:52",22.07,57.04,47.57,53.78,0.59,0,0,0
"1.8.2025, 08:59:56",22.08,56.79,47.54,53.75,0.58,0,0,0
"1.8.2025, 09:00:00",22.06,56.62,47.49,53.82,0.58,0,0,0
"1.8.2025, 09:00:04",22.06,56.45,47.48,53.8,0.58,0,0,0
"1.8.2025, 09:00:08",22.07,56.54,47.52,53.79,0.58,0,0,0
"1.8.2025, 09:00:12",22.06,56.29,47.58,53.81,0.58,0,0,0
"1.8.2025, 09:00:16",22.07,56.16,47.59,53.8,0.57,0,0,0
"1.8.2025, 09:00:20",22.07,55.94,47.58,53.81,0.57,0,0,0
"1.8.2025, 09:00:24",22.06,56.34,47.68,53.8,0.58,0,0,0
"1.8.2025, 09:00:28",22.06,56.13,48.02,53.83,0.57,0,0,0
"1.8.2025, 09:00:32",22.06,55.78,48.41,53.81,0.57,0,0,0
"1.8.2025, 09:00:36",22.05,55.62,48.84,53.82,0.57,0,0,0
"1.8.2025, 09:00:40",22.05,55.95,49.16,53.84,0.57,0,0,0
"1.8.2025, 09:00:44",22.05,55.89,49.39,53.84,0.57,0,0,0
"1.8.2025, 09:00:48",22.05,56.24,49.53,53.86,0.58,0,0,0
"1.8.2025, 09:00:52",22.05,55.98,49.62,53.86,0.57,0,0,0
"1.8.2025, 09:00:56",22.05,55.83,49.74,53.83,0.57,0,0,0
"1.8.2025, 09:01:00",22.04,55.58,49.88,53.86,0.57,0,0,0
"1.8.2025, 09:01:04",22.05,55.31,49.92,53.83,0.56,0,0,0
"1.8.2025, 09:01:08",22.04,54.92,49.93,53.86,0.56,0,0,0
"1.8.2025, 09:01:12",22.04,55.34,49.95,53.85,0.56,0,0,0
"1.8.2025, 09:01:16",22.04,55.55,49.92,53.83,0.57,0,0,0
"1.8.2025, 09:01:20",22.05,55.08,49.96,53.83,0.56,0,0,0
"1.8.2025, 09:01:24",22.04,54.99,50.08,53.85,0.56,0,0,0
"1.8.2025, 09:01:28",22.05,55.24,50.14,53.87,0.56,0,0,0
"1.8.2025, 09:01:32",22.04,55.26,50.21,53.87,0.56,0,0,0
"1.8.2025, 09:01:36",22.04,55.27,50.19,53.87,0.56,0,0,0
"1.8.2025, 09:01:40",22.03,54.97,50.17,53.89,0.56,0,0,0
"1.8.2025, 09:01:44",22.04,54.91,50.16,53.85,0.56,0,0,0
"1.8.2025, 09:01:48",22.04,54.95,50.17,53.88,0.56,0,0,0
"1.8.2025, 09:01:52",22.03,55.48,50.34,53.88,0.57,0,0,0
"1.8.2025, 09:01:56",22.04,55.18,50.35,53.89,0.56,0,0,0
"1.8.2025, 09:02:00",22.04,55.51,50.42,53.9,0.57,0,0,0
"1.8.2025, 09:02:04",22.03,55.43,50.49,53.92,0.57,0,0,0
"1.8.2025, 09:02:08",22.04,55.44,50.5,53.9,0.57,0,0,0
"1.8.2025, 09:02:12",22.03,55.38,50.5,53.92,0.56,0,0,0
"1.8.2025, 09:02:16",22.03,55.25,50.52,53.92,0.56,0,0,0
"1.8.2025, 09:02:20",22.03,54.78,50.66,53.89,0.56,0,0,0
"1.8.2025, 09:02:24",22.03,55.51,50.61,53.92,0.57,0,0,0
"1.8.2025, 09:02:28",22.03,55.11,50.42,53.92,0.56,0,0,0
"1.8.2025, 09:02:32",22.03,55.23,50.12,53.91,0.56,0,0,0
"1.8.2025, 09:02:36",22.03,54.86,49.9,53.94,0.56,0,0,0
"1.8.2025, 09:02:40",22.02,55.28,49.57,53.94,0.56,0,0,0
"1.8.2025, 09:02:44",22.02,55.5,49.56,53.96,0.57,0,0,0
"1.8.2025, 09:02:48",22.03,55.41,49.47,53.92,0.57,0,0,0
"1.8.2025, 09:02:52",22.03,55.04,49.58,53.92,0.56,0,0,0
"1.8.2025, 09:02:56",22.02,55.63,49.62,53.97,0.57,0,0,0
"1.8.2025, 09:03:00",22.02,55.01,49.53,53.97,0.56,0,0,0
"1.8.2025, 09:03:04",22.02,55.06,49.41,53.96,0.56,0,0,0
"1.8.2025, 09:03:08",22.01,55.57,49.33,53.97,0.57,0,0,0
"1.8.2025, 09:03:12",22.02,54.79,49.33,53.96,0.56,0,0,0
"1.8.2025, 09:03:16",22.02,54.83,49.29,53.99,0.56,0,0,0
"1.8.2025, 09:03:20",22.02,54.31,49.21,53.96,0.55,0,0,0
"1.8.2025, 09:03:24",22.02,54.59,49.03,53.96,0.55,0,0,0
"1.8.2025, 09:03:28",22.02,54.54,48.96,53.97,0.55,0,0,0
"1.8.2025, 09:03:32",22.01,54.96,48.89,53.99,0.56,0,0,0
"1.8.2025, 09:03:36",22.02,55.09,48.83,53.98,0.56,0,0,0
"1.8.2025, 09:03:40",22.01,55.26,48.76,53.99,0.56,0,0,0
"1.8.2025, 09:03:44",22.02,54.83,48.66,53.99,0.56,0,0,0
"1.8.2025, 09:03:48",22.02,54.38,48.55,53.99,0.55,0,0,0
"1.8.2025, 09:03:52",22.02,54.14,48.43,53.98,0.55,0,0,0
"1.8.2025, 09:03:56",22.02,54.21,48.39,53.97,0.55,0,0,0
"1.8.2025, 09:04:00",22.01,54.21,48.36,53.98,0.55,0,0,0
"1.8.2025, 09:04:04",22.01,54.49,48.4,53.99,0.55,0,0,0
"1.8.2025, 09:04:08",22.02,54.84,48.43,53.97,0.56,0,0,0
"1.8.2025, 09:04:12",22.01,54.59,48.3,54.01,0.55,0,0,0
"1.8.2025, 09:04:16",22.02,54.43,48.21,53.99,0.55,0,0,0
"1.8.2025, 09:04:21",22.01,54.4,48.07,54.01,0.55,0,0,0
"1.8.2025, 09:04:25",22.03,54.34,48.02,53.95,0.55,0,0,0
"1.8.2025, 09:04:29",22.02,54.02,48.01,53.99,0.55,0,0,0
"1.8.2025, 09:04:33",22.02,54.58,47.92,54,0.55,0,0,0
"1.8.2025, 09:04:37",22.01,53.94,47.88,54,0.55,0,0,0
"1.8.2025, 09:04:41",22.02,54.28,47.92,53.99,0.55,0,0,0
"1.8.2025, 09:04:45",22.02,54.36,47.79,53.96,0.55,0,0,0
"1.8.2025, 09:04:49",22.02,53.96,47.7,53.99,0.55,0,0,0
"1.8.2025, 09:04:53",22.02,54.06,47.5,53.99,0.55,0,0,0
"1.8.2025, 09:04:57",22.02,54.68,47.39,53.97,0.56,0,0,0
"1.8.2025, 09:05:01",22.02,54.04,47.44,53.98,0.55,0,0,0
"1.8.2025, 09:05:05",22.02,54.82,47.43,53.95,0.56,0,0,0
"1.8.2025, 09:05:09",22.02,54.65,47.49,53.99,0.56,0,0,0
"1.8.2025, 09:05:13",22.03,54.16,47.44,53.97,0.55,0,0,0
"1.8.2025, 09:05:17",22.03,54.11,47.48,53.98,0.55,0,0,0
"1.8.2025, 09:05:21",22.02,54.16,47.49,53.98,0.55,0,0,0
"1.8.2025, 09:05:25",22.02,54.03,47.5,53.98,0.55,0,0,0
"1.8.2025, 09:05:29",22.02,53.94,47.48,54,0.55,0,0,0
"1.8.2025, 09:05:33",22.03,54.03,47.46,53.97,0.55,0,0,0
"1.8.2025, 09:05:37",22.03,54.17,47.46,53.99,0.55,0,0,0
"1.8.2025, 09:05:41",22.03,53.88,47.41,53.95,0.55,0,0,0
"1.8.2025, 09:05:45",22.03,53.89,47.36,53.99,0.55,0,0,0
"1.8.2025, 09:05:49",22.04,54.07,47.33,53.93,0.55,0,0,0
"1.8.2025, 09:05:53",22.03,54.11,47.26,53.96,0.55,0,0,0
"1.8.2025, 09:05:57",22.03,54.19,47.11,53.96,0.55,0,0,0
"1.8.2025, 09:06:01",22.03,54.36,47.07,53.95,0.55,0,0,0
"1.8.2025, 09:06:05",22.03,53.84,46.97,53.95,0.55,0,0,0
"1.8.2025, 09:06:09",22.03,54.3,46.82,53.97,0.55,0,0,0
"1.8.2025, 09:06:13",22.04,53.8,46.86,53.94,0.55,0,0,0
"1.8.2025, 09:06:17",22.03,53.38,46.86,53.94,0.54,0,0,0
"1.8.2025, 09:06:21",22.03,53.28,46.82,53.97,0.54,0,0,0
"1.8.2025, 09:06:25",22.04,53.56,46.78,53.92,0.54,0,0,0
"1.8.2025, 09:06:29",22.04,53.83,46.59,53.96,0.55,0,0,0
"1.8.2025, 09:06:33",22.04,54.26,46.53,53.97,0.55,0,0,0
"1.8.2025, 09:06:37",22.04,54.3,46.47,53.96,0.55,0,0,0
"1.8.2025, 09:06:41",22.04,54.02,46.37,53.94,0.55,0,0,0
"1.8.2025, 09:06:45",22.04,53.38,46.3,53.96,0.54,0,0,0
"1.8.2025, 09:06:49",22.05,52.98,46.21,53.95,0.53,0,0,0
"1.8.2025, 09:06:53",22.04,52.94,46.15,53.95,0.53,0,0,0
"1.8.2025, 09:06:57",22.05,52.97,46.1,53.96,0.53,0,0,0
"1.8.2025, 09:07:01",22.04,52.77,45.99,53.96,0.53,0,0,0
"1.8.2025, 09:07:05",22.05,53.26,45.96,53.94,0.54,0,0,0
"1.8.2025, 09:07:09",22.04,53.03,45.95,53.95,0.54,0,0,0
"1.8.2025, 09:07:13",22.05,53.12,45.94,53.95,0.54,0,0,0
"1.8.2025, 09:07:17",22.05,53.17,45.91,53.94,0.54,0,0,0
"1.8.2025, 09:07:21",22.05,53,45.96,53.93,0.54,0,0,0
"1.8.2025, 09:07:25",22.05,53.09,45.85,53.95,0.54,0,0,0
"1.8.2025, 09:07:29",22.05,53.53,45.81,53.95,0.54,0,0,0
"1.8.2025, 09:07:33",22.05,53.33,45.78,53.96,0.54,0,0,0
"1.8.2025, 09:07:37",22.05,53.93,45.83,53.94,0.55,0,0,0
"1.8.2025, 09:07:41",22.06,53.41,45.86,53.91,0.54,0,0,0
"1.8.2025, 09:07:45",22.06,53.32,45.85,53.92,0.54,0,0,0
"1.8.2025, 09:07:49",22.07,53.29,45.88,53.91,0.54,0,0,0
"1.8.2025, 09:07:53",22.06,53.04,46.04,53.93,0.54,0,0,0
"1.8.2025, 09:07:57",22.07,53.69,46.1,53.91,0.54,0,0,0
"1.8.2025, 09:08:01",22.07,53.38,46.1,53.92,0.54,0,0,0
"1.8.2025, 09:08:05",22.07,53.47,46.08,53.92,0.54,0,0,0
"1.8.2025, 09:08:09",22.07,53.09,46.2,53.92,0.54,0,0,0
"1.8.2025, 09:08:13",22.07,52.95,46.2,53.93,0.53,0,0,0
"1.8.2025, 09:08:17",22.07,52.69,46.22,53.94,0.53,0,0,0
"1.8.2025, 09:08:21",22.08,52.93,46.25,53.92,0.53,0,0,0
"1.8.2025, 09:08:25",22.07,52.99,46.33,53.91,0.54,0,0,0
"1.8.2025, 09:08:29",22.08,52.79,46.47,53.89,0.53,0,0,0
"1.8.2025, 09:08:33",22.08,52.79,46.57,53.9,0.53,0,0,0
"1.8.2025, 09:08:37",22.08,52.96,46.66,53.92,0.53,0,0,0
"1.8.2025, 09:08:41",22.08,53.06,46.84,53.91,0.54,0,0,0
"1.8.2025, 09:08:45",22.09,53.13,47.02,53.92,0.54,0,0,0
"1.8.2025, 09:08:49",22.08,52.55,47.11,53.94,0.53,0,0,0
"1.8.2025, 09:08:53",22.1,52.78,47.23,53.9,0.53,0,0,0
"1.8.2025, 09:08:57",22.09,52.46,47.29,53.9,0.53,0,0,0
"1.8.2025, 09:09:01",22.09,53.32,47.42,53.89,0.54,0,0,0
"1.8.2025, 09:09:05",22.1,53.7,47.55,53.91,0.54,0,0,0
"1.8.2025, 09:09:09",22.1,53.23,47.59,53.9,0.54,0,0,0
"1.8.2025, 09:09:13",22.1,52.58,47.71,53.89,0.53,0,0,0
"1.8.2025, 09:09:17",22.11,52.56,47.77,53.88,0.53,0,0,0
"1.8.2025, 09:09:21",22.1,52.43,47.81,53.88,0.53,0,0,0
"1.8.2025, 09:09:25",22.1,52.96,47.95,53.9,0.53,0,0,0
"1.8.2025, 09:09:29",22.11,52.85,48.08,53.9,0.53,0,0,0
"1.8.2025, 09:09:33",22.11,52.79,48.2,53.89,0.53,0,0,0
"1.8.2025, 09:09:37",22.11,52.57,48.29,53.87,0.53,0,0,0
"1.8.2025, 09:09:41",22.11,52.53,48.46,53.88,0.53,0,0,0
"1.8.2025, 09:09:45",22.12,52.3,48.66,53.85,0.53,0,0,0
"1.8.2025, 09:09:49",22.11,52.45,48.8,53.87,0.53,0,0,0
"1.8.2025, 09:09:53",22.12,52.55,48.9,53.87,0.53,0,0,0
"1.8.2025, 09:09:57",22.12,52.3,48.98,53.88,0.53,0,0,0
"1.8.2025, 09:10:01",22.12,52.43,49.07,53.88,0.53,0,0,0
"1.8.2025, 09:10:05",22.13,52.37,49.2,53.85,0.53,0,0,0
"1.8.2025, 09:10:09",22.12,52.39,49.19,53.87,0.53,0,0,0
"1.8.2025, 09:10:13",22.13,52.25,49.17,53.85,0.53,0,0,0
"1.8.2025, 09:10:17",22.13,51.87,49.14,53.87,0.52,0,0,0
"1.8.2025, 09:10:21",22.13,52.04,49.13,53.86,0.52,0,0,0
"1.8.2025, 09:10:25",22.13,52.07,49.14,53.84,0.52,0,0,0
"1.8.2025, 09:10:29",22.14,52.25,49.11,53.85,0.53,0,0,0
"1.8.2025, 09:10:33",22.13,52.13,49.1,53.85,0.52,0,0,0
"1.8.2025, 09:10:37",22.14,52.5,49.04,53.84,0.53,0,0,0
"1.8.2025, 09:10:41",22.14,52.62,49.04,53.82,0.53,0,0,0
"1.8.2025, 09:10:45",22.14,52.53,49.01,53.82,0.53,0,0,0
"1.8.2025, 09:10:49",22.14,52.37,48.99,53.88,0.53,0,0,0
"1.8.2025, 09:10:53",22.15,52.29,48.97,53.81,0.53,0,0,0
"1.8.2025, 09:10:57",22.14,52.2,48.99,53.85,0.53,0,0,0
"1.8.2025, 09:11:01",22.15,52.06,49.15,53.81,0.52,0,0,0
"1.8.2025, 09:11:05",22.15,52.17,49.39,53.83,0.53,0,0,0
"1.8.2025, 09:11:09",22.15,52.49,49.51,53.83,0.53,0,0,0
"1.8.2025, 09:11:13",22.15,52.72,49.44,53.8,0.53,0,0,0
"1.8.2025, 09:11:17",22.16,52.53,49.36,53.79,0.53,0,0,0
"1.8.2025, 09:11:21",22.15,52.51,49.27,53.81,0.53,0,0,0
"1.8.2025, 09:11:25",22.15,52.65,49.29,53.81,0.53,0,0,0
"1.8.2025, 09:11:29",22.15,52.2,49.28,53.82,0.53,0,0,0
"1.8.2025, 09:11:33",22.16,52.27,49.2,53.76,0.53,0,0,0
"1.8.2025, 09:11:37",22.16,52.32,49.04,53.78,0.53,0,0,0
"1.8.2025, 09:11:41",22.17,52.33,48.94,53.75,0.53,0,0,0
"1.8.2025, 09:11:45",22.16,52.21,48.82,53.78,0.53,0,0,0
"1.8.2025, 09:11:49",22.16,51.65,48.7,53.81,0.52,0,0,0
"1.8.2025, 09:11:53",22.16,52.06,48.66,53.77,0.52,0,0,0
"1.8.2025, 09:11:57",22.17,52.25,48.53,53.74,0.53,0,0,0
"1.8.2025, 09:12:01",22.17,52.24,48.43,53.76,0.53,0,0,0
"1.8.2025, 09:12:05",22.17,52.29,48.32,53.75,0.53,0,0,0
"1.8.2025, 09:12:09",22.17,52.17,48.26,53.72,0.53,0,0,0
"1.8.2025, 09:12:13",22.17,51.64,48.21,53.73,0.52,0,0,0
"1.8.2025, 09:12:17",22.17,51.65,48.14,53.73,0.52,0,0,0
"1.8.2025, 09:12:21",22.17,51.65,48.05,53.74,0.52,0,0,0
"1.8.2025, 09:12:25",22.17,51.78,47.93,53.75,0.52,0,0,0
"1.8.2025, 09:12:29",22.17,52.13,47.79,53.72,0.52,0,0,0
"1.8.2025, 09:12:33",22.18,52.06,47.7,53.73,0.52,0,0,0
"1.8.2025, 09:12:38",22.18,51.88,47.6,53.7,0.52,0,0,0
"1.8.2025, 09:12:42",22.19,51.8,47.4,53.7,0.52,0,0,0
"1.8.2025, 09:12:46",22.18,51.9,47.25,53.71,0.52,0,0,0
"1.8.2025, 09:12:50",22.19,51.71,47.1,53.66,0.52,0,0,0
"1.8.2025, 09:12:54",22.18,51.77,47.02,53.68,0.52,0,0,0
"1.8.2025, 09:12:58",22.19,51.8,46.96,53.66,0.52,0,0,0
"1.8.2025, 09:13:02",22.19,52.25,46.72,53.68,0.53,0,0,0
"1.8.2025, 09:13:06",22.2,52.36,46.5,53.67,0.53,0,0,0
"1.8.2025, 09:13:10",22.2,52.52,46.42,53.67,0.53,0,0,0
"1.8.2025, 09:13:14",22.2,52.16,46.41,53.69,0.53,0,0,0
"1.8.2025, 09:13:18",22.2,51.75,46.46,53.69,0.52,0,0,0
"1.8.2025, 09:13:22",22.2,51.63,46.48,53.67,0.52,0,0,0
"1.8.2025, 09:13:26",22.2,52.08,46.41,53.64,0.52,0,0,0
"1.8.2025, 09:13:30",22.21,52,46.47,53.66,0.52,0,0,0
"1.8.2025, 09:13:34",22.21,51.94,46.55,53.65,0.52,0,0,0
"1.8.2025, 09:13:38",22.22,51.65,46.63,53.64,0.52,0,0,0
"1.8.2025, 09:13:42",22.21,51.62,46.56,53.65,0.52,0,0,0
"1.8.2025, 09:13:46",22.22,51.52,46.47,53.62,0.52,0,0,0
"1.8.2025, 09:13:50",22.22,51.81,46.46,53.64,0.52,0,0,0
"1.8.2025, 09:13:54",22.22,52.19,46.37,53.63,0.53,0,0,0
"1.8.2025, 09:13:58",22.22,52.06,46.42,53.63,0.52,0,0,0
"1.8.2025, 09:14:02",22.22,51.77,46.38,53.63,0.52,0,0,0
"1.8.2025, 09:14:06",22.23,51.68,46.39,53.62,0.52,0,0,0
"1.8.2025, 09:14:10",22.23,51.38,46.44,53.63,0.52,0,0,0
"1.8.2025, 09:14:14",22.23,51.37,46.48,53.6,0.52,0,0,0
"1.8.2025, 09:14:18",22.23,51.32,46.51,53.63,0.52,0,0,0
"1.8.2025, 09:14:22",22.23,51.05,46.6,53.61,0.51,0,0,0
"1.8.2025, 09:14:26",22.23,51.66,46.66,53.62,0.52,0,0,0
"1.8.2025, 09:14:30",22.24,51.98,46.68,53.6,0.52,0,0,0
"1.8.2025, 09:14:34",22.24,52.05,46.64,53.61,0.52,0,0,0
"1.8.2025, 09:14:38",22.24,51.21,46.64,53.58,0.51,0,0,0
"1.8.2025, 09:14:42",22.24,51.75,46.71,53.6,0.52,0,0,0
"1.8.2025, 09:14:46",22.24,51.34,46.68,53.61,0.52,0,0,0
"1.8.2025, 09:14:50",22.25,50.89,46.77,53.56,0.51,0,0,0
"1.8.2025, 09:14:54",22.24,51.6,46.77,53.57,0.52,0,0,0
"1.8.2025, 09:14:58",22.24,51.54,46.65,53.59,0.52,0,0,0
"1.8.2025, 09:15:02",22.25,51.37,46.59,53.57,0.52,0,0,0
"1.8.2025, 09:15:06",22.26,51.38,46.49,53.54,0.52,0,0,0
"1.8.2025, 09:15:10",22.25,52.25,46.33,53.58,0.53,0,0,0
"1.8.2025, 09:15:14",22.25,51.75,46.26,53.56,0.52,0,0,0
"1.8.2025, 09:15:18",22.24,51.73,46.17,53.58,0.52,0,0,0
"1.8.2025, 09:15:22",22.25,51.51,46.1,53.57,0.52,0,0,0
"1.8.2025, 09:15:26",22.25,51.55,45.94,53.56,0.52,0,0,0
"1.8.2025, 09:15:30",22.25,51.51,45.76,53.52,0.52,0,0,0
"1.8.2025, 09:15:34",22.25,52.04,45.58,53.55,0.52,0,0,0
