Timestamp,Temp,IAQ,Volume,Hum,VOC,Fenster_offen
"8.8.2025, 13:10:58",26.61,68.83,45.75,38.11,0.77,0
"8.8.2025, 13:11:03",26.61,69.57,45.93,38.12,0.78,0
"8.8.2025, 13:11:08",26.61,68.36,46.01,38.12,0.76,0
"8.8.2025, 13:11:13",26.62,68.07,46.05,38.1,0.75,0
"8.8.2025, 13:11:18",26.6,68.23,46.18,38.13,0.76,0
"8.8.2025, 13:11:23",26.61,68.46,46.38,38.13,0.76,0
"8.8.2025, 13:11:29",26.61,68,46.61,38.12,0.75,0
"8.8.2025, 13:11:34",26.61,67.93,46.79,38.1,0.75,0
"8.8.2025, 13:11:39",26.61,67.68,47.05,38.12,0.75,0
"8.8.2025, 13:11:44",26.61,67.74,47.35,38.1,0.75,0
"8.8.2025, 13:11:49",26.62,67.9,47.5,38.12,0.75,0
"8.8.2025, 13:11:54",26.61,67.57,47.56,38.14,0.74,0
"8.8.2025, 13:11:59",26.6,67.42,47.54,38.12,0.74,0
"8.8.2025, 13:12:04",26.6,67.52,47.65,38.11,0.74,0
"8.8.2025, 13:12:09",26.6,67.27,47.51,38.11,0.74,0
"8.8.2025, 13:12:14",26.62,67.7,47.51,38.09,0.75,0
"8.8.2025, 13:12:19",26.6,67.54,47.5,38.14,0.74,0
"8.8.2025, 13:12:24",26.61,68.15,47.63,38.09,0.75,0
"8.8.2025, 13:12:29",26.61,67.79,47.63,38.11,0.75,0
"8.8.2025, 13:12:34",26.61,68.18,47.66,38.08,0.76,0
"8.8.2025, 13:12:39",26.61,68.02,47.64,38.1,0.75,0
"8.8.2025, 13:12:44",26.61,67.38,47.61,38.08,0.74,0
"8.8.2025, 13:12:49",26.61,67.12,47.63,38.07,0.74,0
"8.8.2025, 13:12:54",26.61,67.33,47.55,38.09,0.74,0
"8.8.2025, 13:12:59",26.62,67.32,47.45,38.05,0.74,0
"8.8.2025, 13:13:04",26.61,67.73,47.25,38.04,0.75,0
"8.8.2025, 13:13:09",26.61,67.68,47.33,38.05,0.75,0
Timestamp,Temp,IAQ,Volume,Hum,VOC,Fenster_offen
"14.8.2025, 10:42:28",23.96,67.34,45.47,48.26,0.74,0
"14.8.2025, 10:42:33",23.98,68.5,45.4,48.21,0.76,0
"14.8.2025, 10:42:38",23.99,69.06,45.48,48.2,0.77,0
"14.8.2025, 10:42:43",24.01,70.17,46.19,48.16,0.79,0
"14.8.2025, 10:42:48",24.03,71.3,46.63,48.18,0.81,0
"14.8.2025, 10:42:53",24.05,71.89,46.57,48.16,0.82,0
"14.8.2025, 10:42:58",24.06,73.05,46.62,48.15,0.84,0
"14.8.2025, 10:43:03",24.08,74.15,46.4,48.16,0.86,0
"14.8.2025, 10:43:08",24.09,74.77,46.25,48.16,0.88,0
"14.8.2025, 10:43:13",24.1,75.88,46.09,48.17,0.9,0
"14.8.2025, 10:43:18",24.13,76.75,45.89,48.18,0.92,0
"14.8.2025, 10:43:23",24.13,77.17,45.63,48.2,0.93,0
"14.8.2025, 10:43:28",24.14,77.92,45.4,48.21,0.94,0
"14.8.2025, 10:43:33",24.16,78.78,45.31,48.17,0.96,0
"14.8.2025, 10:43:38",24.16,79.15,45.42,48.19,0.97,0
"14.8.2025, 10:43:43",24.18,80.14,45.3,48.19,0.99,0
"14.8.2025, 10:43:48",24.18,81.08,45.18,48.2,1.01,0
"14.8.2025, 10:43:53",24.19,81.49,45.01,48.18,1.02,0
"14.8.2025, 10:43:58",24.21,82.48,44.87,48.2,1.04,0
"14.8.2025, 10:44:03",24.21,83.3,44.57,48.19,1.06,0
"14.8.2025, 10:44:08",24.22,83.77,44.25,48.2,1.08,0
"14.8.2025, 10:44:13",24.24,84.5,44.07,48.19,1.09,0
"14.8.2025, 10:44:18",24.24,85.13,43.99,48.21,1.11,0
"14.8.2025, 10:44:23",24.24,85.56,43.89,48.21,1.12,0
"14.8.2025, 10:44:28",24.26,86.53,43.9,48.2,1.14,0
"14.8.2025, 10:44:33",24.27,87.38,43.98,48.2,1.17,0
"14.8.2025, 10:44:38",24.27,88.01,43.97,48.19,1.18,0
"14.8.2025, 10:44:43",24.28,88.29,43.64,48.2,1.19,0
"14.8.2025, 10:44:48",24.29,89.09,43.38,48.2,1.21,0
"14.8.2025, 10:44:53",24.29,89.93,43.53,48.23,1.24,0
"14.8.2025, 10:44:58",24.3,90.25,43.56,48.21,1.25,0
"14.8.2025, 10:45:03",24.3,90.82,43.77,48.23,1.26,0
"14.8.2025, 10:45:08",24.31,91.48,43.9,48.25,1.28,0
"14.8.2025, 10:45:13",24.31,91.87,44.09,48.26,1.29,0
"14.8.2025, 10:45:18",24.32,92.42,44.3,48.24,1.31,0
"14.8.2025, 10:45:23",24.33,92.78,44.58,48.2,1.32,0
"14.8.2025, 10:45:28",24.33,92.93,44.85,48.24,1.32,0
"14.8.2025, 10:45:33",24.34,93.74,45.07,48.2,1.35,0
"14.8.2025, 10:45:38",24.34,93.98,45.1,48.21,1.36,0
"14.8.2025, 10:45:43",24.35,94.25,45.12,48.22,1.36,0
"14.8.2025, 10:45:48",24.35,94.57,45.11,48.21,1.37,0
"14.8.2025, 10:45:53",24.36,94.72,45.03,48.2,1.38,0
"14.8.2025, 10:45:58",24.37,95.61,45.05,48.21,1.41,0
"14.8.2025, 10:46:03",24.37,95.48,45.08,48.21,1.4,0
"14.8.2025, 10:46:08",24.37,96.7,45.16,48.22,1.44,0
"14.8.2025, 10:46:13",24.37,96.85,45.21,48.24,1.45,0
"14.8.2025, 10:46:18",24.37,96.89,45.19,48.23,1.45,0
"14.8.2025, 10:46:23",24.39,97.24,45.22,48.23,1.46,0
"14.8.2025, 10:46:28",24.38,97.34,45.14,48.25,1.46,0
"14.8.2025, 10:46:33",24.39,96.21,44.87,48.23,1.43,0
"14.8.2025, 10:46:38",24.4,95.37,44.62,48.22,1.4,0
"14.8.2025, 10:46:43",24.41,94.49,44.3,48.23,1.37,0
"14.8.2025, 10:46:48",24.41,93.64,44.03,48.22,1.34,0
"14.8.2025, 10:46:53",24.41,92.49,43.73,48.26,1.31,0
"14.8.2025, 10:46:58",24.42,91.41,43.51,48.25,1.28,0
"14.8.2025, 10:47:03",24.42,90.23,43.24,48.23,1.24,0
"14.8.2025, 10:47:08",24.42,89.11,43.04,48.25,1.21,0
"14.8.2025, 10:47:13",24.43,88.31,42.81,48.24,1.19,0
"14.8.2025, 10:47:18",24.43,87.29,42.51,48.23,1.16,0
"14.8.2025, 10:47:23",24.43,87.23,42.23,48.23,1.16,0
"14.8.2025, 10:47:28",24.44,86.65,41.97,48.22,1.15,0
"14.8.2025, 10:47:33",24.44,85.15,41.7,48.23,1.11,0
"14.8.2025, 10:47:38",24.45,84.65,41.41,48.24,1.1,0
"14.8.2025, 10:47:43",24.45,84.01,41.24,48.24,1.08,0
"14.8.2025, 10:47:48",24.45,83.2,41.2,48.24,1.06,0
"14.8.2025, 10:47:53",24.46,82.45,41.2,48.25,1.04,0
"14.8.2025, 10:47:58",24.46,82.61,41.13,48.24,1.05,0
"14.8.2025, 10:48:03",24.47,81.65,41.06,48.23,1.02,0
"14.8.2025, 10:48:08",24.47,80.84,40.93,48.25,1.01,0
"14.8.2025, 10:48:13",24.47,79.91,40.9,48.23,0.99,0
"14.8.2025, 10:48:18",24.47,79.32,40.92,48.26,0.97,0
"14.8.2025, 10:48:23",24.47,78.45,40.91,48.27,0.95,0
"14.8.2025, 10:48:28",24.48,78.2,40.85,48.25,0.95,0
"14.8.2025, 10:48:33",24.48,78.02,40.84,48.23,0.94,0
"14.8.2025, 10:48:38",24.48,77.61,40.83,48.25,0.94,0
"14.8.2025, 10:48:43",24.49,77.15,40.78,48.24,0.93,0
"14.8.2025, 10:48:48",24.49,77.17,40.76,48.24,0.93,0
"14.8.2025, 10:48:53",24.5,76.38,40.71,48.26,0.91,0
"14.8.2025, 10:48:58",24.5,75.39,40.69,48.25,0.89,0
"14.8.2025, 10:49:03",24.5,75.16,40.69,48.27,0.88,0
"14.8.2025, 10:49:08",24.5,74.29,40.65,48.27,0.87,0
"14.8.2025, 10:49:13",24.51,74.59,40.66,48.25,0.87,0
"14.8.2025, 10:49:18",24.51,73.99,40.67,48.26,0.86,0
"14.8.2025, 10:49:23",24.51,73.39,40.69,48.26,0.85,0
"14.8.2025, 10:49:28",24.52,72.66,40.68,48.24,0.84,0
"14.8.2025, 10:49:33",24.51,73.03,40.71,48.29,0.84,0
"14.8.2025, 10:49:38",24.52,71.77,40.74,48.27,0.82,0
"14.8.2025, 10:49:43",24.52,71.43,40.77,48.29,0.81,0
"14.8.2025, 10:49:48",24.52,71.14,40.8,48.26,0.81,0
"14.8.2025, 10:49:53",24.53,70.54,40.78,48.26,0.8,0
"14.8.2025, 10:49:58",24.52,69.71,40.79,48.3,0.78,0
"14.8.2025, 10:50:03",24.53,69.74,40.81,48.29,0.78,0
"14.8.2025, 10:50:08",24.54,69.84,40.83,48.29,0.78,0
"14.8.2025, 10:50:13",24.54,69.35,40.87,48.27,0.78,0
"14.8.2025, 10:50:18",24.54,69.36,40.9,48.28,0.78,0
"14.8.2025, 10:50:23",24.54,68.96,40.89,48.27,0.77,0
"14.8.2025, 10:50:28",24.54,68.94,40.96,48.27,0.77,0
"14.8.2025, 10:50:33",24.54,69.38,41.03,48.25,0.78,0
"14.8.2025, 10:50:39",24.54,68.35,41.05,48.31,0.76,0
"14.8.2025, 10:50:44",24.55,67.94,41.15,48.27,0.75,0
"14.8.2025, 10:50:49",24.55,67.82,41.23,48.28,0.75,0
"14.8.2025, 10:50:54",24.56,67.87,41.3,48.25,0.75,0
"14.8.2025, 10:50:59",24.56,67.01,41.32,48.27,0.74,0
"14.8.2025, 10:51:04",24.56,66.8,41.39,48.29,0.73,0
"14.8.2025, 10:51:09",24.56,66.52,41.42,48.27,0.73,0
"14.8.2025, 10:51:14",24.57,65.47,41.48,48.28,0.71,0
"14.8.2025, 10:51:19",24.56,65.37,41.51,48.29,0.71,0
"14.8.2025, 10:51:24",24.57,64.79,41.54,48.26,0.7,0
"14.8.2025, 10:51:29",24.58,65.37,41.59,48.27,0.71,0
"14.8.2025, 10:51:34",24.57,64.77,41.68,48.3,0.7,0
"14.8.2025, 10:51:39",24.57,65.08,41.88,48.27,0.7,0
"14.8.2025, 10:51:44",24.57,64.9,42.1,48.28,0.7,0
"14.8.2025, 10:51:49",24.57,64.58,42.31,48.27,0.7,0
"14.8.2025, 10:51:54",24.58,64.46,42.38,48.29,0.69,0
"14.8.2025, 10:51:59",24.58,64.01,42.42,48.27,0.69,0
"14.8.2025, 10:52:04",24.58,64.19,42.45,48.27,0.69,0
"14.8.2025, 10:52:09",24.59,63.32,42.46,48.27,0.68,0
"14.8.2025, 10:52:14",24.59,63.09,42.48,48.28,0.67,0
"14.8.2025, 10:52:19",24.59,63.06,42.46,48.26,0.67,0
"14.8.2025, 10:52:24",24.59,63.33,42.5,48.25,0.68,0
"14.8.2025, 10:52:29",24.59,63.4,42.49,48.3,0.68,0
"14.8.2025, 10:52:34",24.6,61.79,42.51,48.29,0.65,0
"14.8.2025, 10:52:39",24.59,61.75,42.49,48.28,0.65,0
"14.8.2025, 10:52:44",24.6,61.62,42.51,48.27,0.65,0
"14.8.2025, 10:52:49",24.61,61.4,42.55,48.26,0.65,0
"14.8.2025, 10:52:54",24.6,61.62,42.55,48.26,0.65,0
"14.8.2025, 10:52:59",24.6,61.55,42.56,48.31,0.65,0
"14.8.2025, 10:53:04",24.61,62.05,42.62,48.27,0.66,0
"14.8.2025, 10:53:09",24.61,61.79,42.66,48.28,0.65,0
"14.8.2025, 10:53:14",24.61,61.54,42.61,48.29,0.65,0
"14.8.2025, 10:53:19",24.6,61.34,42.65,48.3,0.65,0
"14.8.2025, 10:53:24",24.6,60.5,42.67,48.31,0.63,0
"14.8.2025, 10:53:29",24.61,60.77,42.71,48.29,0.64,0
"14.8.2025, 10:53:34",24.62,60.94,42.73,48.26,0.64,0
"14.8.2025, 10:53:39",24.61,60.64,42.66,48.27,0.64,0
"14.8.2025, 10:53:44",24.62,60.17,42.46,48.27,0.63,0
"14.8.2025, 10:53:49",24.62,59.49,42.43,48.28,0.62,0
"14.8.2025, 10:53:54",24.62,59.88,42.61,48.27,0.63,0
"14.8.2025, 10:53:59",24.62,59.5,42.92,48.26,0.62,0
"14.8.2025, 10:54:04",24.63,59.22,43.38,48.26,0.62,0
"14.8.2025, 10:54:09",24.62,58.47,43.51,48.28,0.61,0
"14.8.2025, 10:54:14",24.62,58.14,43.59,48.31,0.6,0
"14.8.2025, 10:54:19",24.63,58.54,43.57,48.28,0.61,0
"14.8.2025, 10:54:24",24.64,58.23,43.53,48.28,0.6,0
"14.8.2025, 10:54:29",24.63,57.83,43.47,48.29,0.6,0
"14.8.2025, 10:54:34",24.63,58.63,43.45,48.27,0.61,0
"14.8.2025, 10:54:39",24.64,58.27,43.45,48.27,0.6,0
"14.8.2025, 10:54:44",24.64,58.01,43.41,48.28,0.6,0
"14.8.2025, 10:54:49",24.63,57.79,43.34,48.29,0.6,0
"14.8.2025, 10:54:54",24.64,57.68,43.3,48.28,0.6,0
"14.8.2025, 10:54:59",24.64,57.61,43.25,48.27,0.59,0
"14.8.2025, 10:55:04",24.64,57.11,43.21,48.26,0.59,0
"14.8.2025, 10:55:09",24.64,57.18,43.15,48.3,0.59,0
"14.8.2025, 10:55:14",24.64,57.24,43.17,48.3,0.59,0
"14.8.2025, 10:55:19",24.65,57.44,43.17,48.3,0.59,0
"14.8.2025, 10:55:24",24.64,57.39,43.13,48.28,0.59,0
"14.8.2025, 10:55:29",24.65,57.52,43.06,48.3,0.59,0
"14.8.2025, 10:55:34",24.65,57.22,43,48.28,0.59,0
"14.8.2025, 10:55:39",24.65,57.22,42.91,48.28,0.59,0
"14.8.2025, 10:55:44",24.65,57.16,42.98,48.3,0.59,0
"14.8.2025, 10:55:49",24.65,56.33,43.15,48.28,0.58,0
"14.8.2025, 10:55:54",24.65,56.19,43.36,48.3,0.58,0
"14.8.2025, 10:55:59",24.65,56.22,43.18,48.31,0.58,0
"14.8.2025, 10:56:04",24.65,56.22,42.93,48.29,0.58,0
"14.8.2025, 10:56:09",24.65,56.39,42.95,48.27,0.58,0
"14.8.2025, 10:56:14",24.66,56.01,43.05,48.28,0.57,0
"14.8.2025, 10:56:19",24.66,55.57,43.26,48.26,0.57,0
"14.8.2025, 10:56:24",24.66,55.63,43.44,48.26,0.57,0
"14.8.2025, 10:56:29",24.66,55.47,43.63,48.29,0.57,0
"14.8.2025, 10:56:34",24.66,55.8,43.75,48.28,0.57,0
"14.8.2025, 10:56:39",24.66,56.06,43.91,48.3,0.57,0
"14.8.2025, 10:56:44",24.66,55.4,44.02,48.28,0.57,0
"14.8.2025, 10:56:49",24.67,54.75,44.17,48.28,0.56,0
"14.8.2025, 10:56:54",24.67,55.09,44.34,48.28,0.56,0
"14.8.2025, 10:56:59",24.66,55.32,44.6,48.29,0.56,0
"14.8.2025, 10:57:04",24.66,55.46,44.71,48.31,0.57,0
"14.8.2025, 10:57:09",24.67,55.39,44.86,48.3,0.56,0
"14.8.2025, 10:57:14",24.67,54.9,44.98,48.3,0.56,0
"14.8.2025, 10:57:19",24.68,54.74,45.05,48.26,0.56,0
"14.8.2025, 10:57:24",24.67,55.2,45.1,48.28,0.56,0
"14.8.2025, 10:57:29",24.67,55.27,45.12,48.3,0.56,0
"14.8.2025, 10:57:34",24.67,55.41,45.1,48.28,0.57,0
"14.8.2025, 10:57:39",24.67,55.12,45.12,48.29,0.56,0
"14.8.2025, 10:57:44",24.68,55.45,44.9,48.29,0.57,0
"14.8.2025, 10:57:49",24.68,55.09,44.53,48.3,0.56,0
"14.8.2025, 10:57:54",24.68,54.97,44.17,48.29,0.56,0
"14.8.2025, 10:57:59",24.67,54.91,43.97,48.31,0.56,0
"14.8.2025, 10:58:04",24.68,54.77,43.83,48.3,0.56,0
"14.8.2025, 10:58:09",24.69,54.01,43.69,48.28,0.55,0
"14.8.2025, 10:58:14",24.69,54.65,43.53,48.28,0.56,0
"14.8.2025, 10:58:19",24.69,53.92,43.54,48.26,0.55,0
"14.8.2025, 10:58:24",24.69,53.61,43.71,48.29,0.54,0
"14.8.2025, 10:58:29",24.69,53.33,44.1,48.28,0.54,0
"14.8.2025, 10:58:34",24.69,53.4,44.28,48.29,0.54,0
"14.8.2025, 10:58:39",24.68,53.13,44.25,48.31,0.54,0
"14.8.2025, 10:58:44",24.69,53.58,44.2,48.32,0.54,0
"14.8.2025, 10:58:49",24.69,53.26,44.09,48.29,0.54,0
"14.8.2025, 10:58:54",24.69,53.49,43.98,48.28,0.54,0
"14.8.2025, 10:58:59",24.69,53.22,43.77,48.28,0.54,0
"14.8.2025, 10:59:04",24.69,53.66,43.72,48.28,0.54,0
"14.8.2025, 10:59:09",24.69,53.13,43.6,48.3,0.54,0
"14.8.2025, 10:59:14",24.69,53.39,43.48,48.29,0.54,0
"14.8.2025, 10:59:19",24.69,53.59,43.4,48.31,0.54,0
"14.8.2025, 10:59:24",24.7,53.77,43.39,48.27,0.54,0
"14.8.2025, 10:59:29",24.7,53.51,43.36,48.3,0.54,0
"14.8.2025, 10:59:34",24.7,53.89,43.31,48.29,0.55,0
"14.8.2025, 10:59:39",24.7,53.22,43.31,48.29,0.54,0
"14.8.2025, 10:59:44",24.69,53.01,43.4,48.3,0.54,0
"14.8.2025, 10:59:49",24.7,53.01,43.59,48.3,0.54,0
"14.8.2025, 10:59:54",24.7,53.03,43.64,48.29,0.54,0
"14.8.2025, 10:59:59",24.7,52.79,43.69,48.31,0.53,0
"14.8.2025, 11:00:04",24.7,52.93,43.76,48.31,0.53,0
"14.8.2025, 11:00:09",24.7,53.37,43.78,48.3,0.54,0
"14.8.2025, 11:00:14",24.71,53.14,43.75,48.27,0.54,0
"14.8.2025, 11:00:19",24.7,52.56,43.51,48.3,0.53,0
"14.8.2025, 11:00:24",24.7,52.81,43.1,48.31,0.53,0
"14.8.2025, 11:00:29",24.71,52.77,42.66,48.28,0.53,0
"14.8.2025, 11:00:34",24.71,52.46,42.42,48.28,0.53,0
"14.8.2025, 11:00:39",24.71,52.21,42.45,48.31,0.53,0
"14.8.2025, 11:00:44",24.71,52.65,42.66,48.3,0.53,0
"14.8.2025, 11:00:49",24.71,52.28,42.8,48.29,0.53,0
"14.8.2025, 11:00:54",24.71,52.07,42.93,48.33,0.52,0
"14.8.2025, 11:00:59",24.71,52.55,42.95,48.3,0.53,0
"14.8.2025, 11:01:04",24.71,52.28,42.84,48.3,0.53,0
"14.8.2025, 11:01:09",24.72,52.48,42.84,48.31,0.53,0
"14.8.2025, 11:01:14",24.72,51.8,42.79,48.3,0.52,0
"14.8.2025, 11:01:19",24.72,51.74,42.76,48.32,0.52,0
"14.8.2025, 11:01:24",24.72,52.09,42.76,48.3,0.52,0
"14.8.2025, 11:01:29",24.73,51.89,42.76,48.3,0.52,0
"14.8.2025, 11:01:34",24.71,51.61,42.77,48.34,0.52,0
"14.8.2025, 11:01:40",24.72,52.17,42.74,48.32,0.53,0
"14.8.2025, 11:01:45",24.72,51.68,42.68,48.31,0.52,0
"14.8.2025, 11:01:50",24.73,51.98,42.5,48.29,0.52,0
"14.8.2025, 11:01:55",24.72,52.29,42.42,48.32,0.53,0
"14.8.2025, 11:02:00",24.72,52.14,42.39,48.34,0.52,0
"14.8.2025, 11:02:05",24.72,52.29,42.33,48.31,0.53,0
"14.8.2025, 11:02:10",24.72,51.53,42.32,48.34,0.52,0
"14.8.2025, 11:02:15",24.73,51.54,42.34,48.3,0.52,0
"14.8.2025, 11:02:20",24.73,51.59,42.39,48.31,0.52,0
"14.8.2025, 11:02:25",24.74,51.99,42.4,48.3,0.52,0
"14.8.2025, 11:02:30",24.74,52.33,42.34,48.28,0.53,0
"14.8.2025, 11:02:35",24.73,52.47,42.28,48.33,0.53,0
"14.8.2025, 11:02:40",24.73,52.48,42.15,48.33,0.53,0
"14.8.2025, 11:02:45",24.73,51.68,41.78,48.32,0.52,0
"14.8.2025, 11:02:50",24.73,51.84,41.63,48.33,0.52,0
"14.8.2025, 11:02:55",24.74,51.97,41.44,48.29,0.52,0
"14.8.2025, 11:03:00",24.74,51.38,41.34,48.31,0.52,0
"14.8.2025, 11:03:05",24.74,51.39,41.32,48.32,0.52,0
"14.8.2025, 11:03:10",24.74,51.35,41.34,48.32,0.52,0
"14.8.2025, 11:03:15",24.74,51.59,41.32,48.34,0.52,0
"14.8.2025, 11:03:20",24.75,51.19,41.33,48.31,0.51,0
"14.8.2025, 11:03:25",24.74,51.28,41.33,48.34,0.51,0
"14.8.2025, 11:03:30",24.75,51.28,41.33,48.33,0.51,0
"14.8.2025, 11:03:35",24.75,50.36,41.36,48.3,0.5,0
"14.8.2025, 11:03:40",24.74,51.04,41.36,48.34,0.51,0
"14.8.2025, 11:03:45",24.74,50.61,41.36,48.33,0.51,0
"14.8.2025, 11:03:50",24.74,50.67,41.39,48.36,0.51,0
"14.8.2025, 11:03:55",24.75,50.98,41.44,48.33,0.51,0
"14.8.2025, 11:04:00",24.74,50.6,41.42,48.36,0.51,0
"14.8.2025, 11:04:05",24.75,51.11,41.41,48.32,0.51,0
"14.8.2025, 11:04:10",24.75,51.1,41.41,48.32,0.51,0
"14.8.2025, 11:04:15",24.75,51.34,41.42,48.32,0.52,0
"14.8.2025, 11:04:20",24.75,51.13,41.4,48.33,0.51,0
"14.8.2025, 11:04:25",24.75,50.75,41.38,48.33,0.51,0
"14.8.2025, 11:04:30",24.75,50.47,41.42,48.35,0.51,0
"14.8.2025, 11:04:35",24.75,50.95,41.47,48.33,0.51,0
"14.8.2025, 11:04:40",24.76,50.61,41.51,48.31,0.51,0
"14.8.2025, 11:04:45",24.76,51,41.56,48.31,0.51,0
"14.8.2025, 11:04:50",24.75,51.44,41.55,48.34,0.52,0
"14.8.2025, 11:04:55",24.76,51.29,41.53,48.33,0.51,0
"14.8.2025, 11:05:00",24.75,51.08,41.57,48.32,0.51,0
"14.8.2025, 11:05:05",24.76,50.53,41.59,48.31,0.51,0
"14.8.2025, 11:05:10",24.76,50.48,41.56,48.33,0.51,0
"14.8.2025, 11:05:15",24.75,50.42,41.63,48.32,0.5,0
"14.8.2025, 11:05:20",24.75,50.8,41.67,48.34,0.51,0
"14.8.2025, 11:05:25",24.75,51.19,41.68,48.31,0.51,0
"14.8.2025, 11:05:30",24.76,50.51,41.71,48.32,0.51,0
"14.8.2025, 11:05:35",24.76,50.14,41.72,48.31,0.5,0
"14.8.2025, 11:05:40",24.76,50.02,41.78,48.31,0.5,0
"14.8.2025, 11:05:45",24.76,50.21,41.79,48.3,0.5,0
"14.8.2025, 11:05:50",24.76,50.16,41.83,48.3,0.5,0
"14.8.2025, 11:05:55",24.77,50.34,41.78,48.31,0.5,0
"14.8.2025, 11:06:00",24.76,50.45,41.79,48.31,0.51,0
"14.8.2025, 11:06:05",24.76,50.29,41.82,48.29,0.5,0
"14.8.2025, 11:06:10",24.76,50,41.84,48.31,0.5,0
"14.8.2025, 11:06:15",24.76,50.08,41.85,48.33,0.5,0
"14.8.2025, 11:06:20",24.76,50.17,41.88,48.3,0.5,0
"14.8.2025, 11:06:25",24.77,50.44,41.9,48.29,0.5,0
"14.8.2025, 11:06:30",24.77,50.73,41.91,48.3,0.51,0
"14.8.2025, 11:06:35",24.76,50.4,41.89,48.31,0.5,0
"14.8.2025, 11:06:40",24.77,50.5,41.9,48.31,0.51,0
"14.8.2025, 11:06:45",24.77,50.54,41.91,48.31,0.51,0
"14.8.2025, 11:06:50",24.77,50.36,41.92,48.31,0.5,0
"14.8.2025, 11:06:55",24.77,50.22,41.89,48.31,0.5,0
"14.8.2025, 11:07:00",24.77,50.54,41.91,48.32,0.51,0
"14.8.2025, 11:07:05",24.77,50.44,42.05,48.3,0.5,0
"14.8.2025, 11:07:10",24.77,50.36,42.06,48.3,0.5,0
"14.8.2025, 11:07:15",24.77,50.28,41.98,48.32,0.5,0
"14.8.2025, 11:07:20",24.77,50.42,41.92,48.32,0.5,0
"14.8.2025, 11:07:25",24.78,50.65,41.9,48.31,0.51,0
"14.8.2025, 11:07:30",24.77,50.82,41.82,48.33,0.51,0
"14.8.2025, 11:07:35",24.77,50.06,41.77,48.31,0.5,0
"14.8.2025, 11:07:40",24.77,50.61,41.75,48.33,0.51,0
"14.8.2025, 11:07:45",24.77,50.7,41.71,48.33,0.51,0
"14.8.2025, 11:07:50",24.77,50.64,41.63,48.32,0.51,0
"14.8.2025, 11:07:55",24.78,50.52,41.65,48.31,0.51,0
"14.8.2025, 11:08:00",24.78,50.53,41.62,48.31,0.51,0
"14.8.2025, 11:08:05",24.78,50.1,41.55,48.33,0.5,0
"14.8.2025, 11:08:10",24.78,50.32,41.51,48.36,0.5,0
"14.8.2025, 11:08:15",24.78,50,41.49,48.34,0.5,0
"14.8.2025, 11:08:20",24.78,50.09,41.45,48.33,0.5,0
"14.8.2025, 11:08:25",24.78,50,41.43,48.35,0.5,0
"14.8.2025, 11:08:30",24.78,50.57,41.39,48.32,0.51,0
"14.8.2025, 11:08:35",24.78,50.19,41.36,48.31,0.5,0
"14.8.2025, 11:08:40",24.78,50.1,41.31,48.31,0.5,0
"14.8.2025, 11:08:45",24.78,50.02,41.23,48.3,0.5,0
"14.8.2025, 11:08:50",24.78,50.07,41.23,48.29,0.5,0
"14.8.2025, 11:08:55",24.78,50.19,41.24,48.34,0.5,0
"14.8.2025, 11:09:00",24.79,50.2,41.22,48.28,0.5,0
"14.8.2025, 11:09:05",24.78,50.43,41.05,48.3,0.5,0
"14.8.2025, 11:09:10",24.78,50,41.05,48.3,0.5,0
"14.8.2025, 11:09:15",24.78,50,41.07,48.3,0.5,0
"14.8.2025, 11:09:20",24.78,50.4,41.05,48.32,0.5,0
"14.8.2025, 11:09:25",24.79,50,41.05,48.31,0.5,0
"14.8.2025, 11:09:30",24.79,50.13,41.03,48.29,0.5,0
"14.8.2025, 11:09:35",24.79,50.87,41.08,48.29,0.51,0
"14.8.2025, 11:09:40",24.79,51.03,41.06,48.31,0.51,0
"14.8.2025, 11:09:45",24.79,50.91,41.08,48.31,0.51,0
"14.8.2025, 11:09:50",24.79,50.89,41.08,48.31,0.51,0
"14.8.2025, 11:09:55",24.79,51.02,41.08,48.32,0.51,0
"14.8.2025, 11:10:00",24.79,51.33,41.07,48.33,0.52,0
"14.8.2025, 11:10:05",24.79,51.03,41.13,48.33,0.51,0
"14.8.2025, 11:10:10",24.79,50.98,41.11,48.35,0.51,0
"14.8.2025, 11:10:15",24.79,50.86,41.07,48.3,0.51,0
"14.8.2025, 11:10:20",24.79,50,41.09,48.35,0.5,0
"14.8.2025, 11:10:25",24.79,50.37,41.08,48.34,0.5,0
"14.8.2025, 11:10:30",24.79,50.69,41.11,48.32,0.51,0
"14.8.2025, 11:10:35",24.79,51.05,41.11,48.35,0.51,0
"14.8.2025, 11:10:40",24.8,51.03,41.14,48.3,0.51,0
"14.8.2025, 11:10:45",24.8,50.77,41.19,48.32,0.51,0
"14.8.2025, 11:10:50",24.79,50.66,41.21,48.35,0.51,0
"14.8.2025, 11:10:55",24.8,50.44,41.23,48.32,0.5,0
"14.8.2025, 11:11:00",24.79,50.4,41.23,48.32,0.5,0
"14.8.2025, 11:11:05",24.8,50.4,41.22,48.3,0.5,0
"14.8.2025, 11:11:10",24.79,50,41.23,48.35,0.5,0
"14.8.2025, 11:11:15",24.8,50.27,41.29,48.34,0.5,0
"14.8.2025, 11:11:20",24.8,50.08,41.35,48.32,0.5,0
"14.8.2025, 11:11:25",24.79,51.2,41.4,48.37,0.51,0
"14.8.2025, 11:11:30",24.8,50.02,41.45,48.32,0.5,0
"14.8.2025, 11:11:35",24.8,50,41.45,48.33,0.5,0
